user_id,sessions,last_login_days,revenue,country,churn,segment,segment_name
4686,96,89,1382,Ireland,1,3,Dormant
4687,80,1,1686,Ukraine,0,1,Loyal
4688,65,13,1124,Belize,0,1,Loyal
4689,14,90,3646,Montenegro,1,0,Dormant
4690,23,80,4891,United States Minor Outlying Islands,1,0,Dormant
4691,26,2,2444,Brunei Darussalam,0,2,At Risk
4692,51,41,4559,Haiti,0,4,High Value
4693,91,56,1811,Korea,1,1,Loyal
4694,9,85,4342,Yemen,1,0,Dormant
4695,51,27,495,Mayotte,0,1,Loyal
4696,50,63,136,Comoros,1,3,Dormant
4697,41,8,1919,Switzerland,0,2,At Risk
4698,46,81,3535,Kiribati,1,0,Dormant
4699,43,74,3252,Uruguay,1,0,Dormant
4700,6,62,2255,Finland,1,0,Dormant
4701,5,83,3933,Indonesia,1,0,Dormant
4702,89,63,3583,Algeria,1,4,High Value
4703,4,73,3029,Gambia,1,0,Dormant
4704,84,24,2322,Azerbaijan,0,1,Loyal
4705,31,87,4559,British Virgin Islands,1,0,Dormant
4706,67,6,1927,Lebanon,0,1,Loyal
4707,21,51,4415,Svalbard & Jan Mayen Islands,1,0,Dormant
4708,21,44,928,British Indian Ocean Territory (Chagos Archipelago),0,3,Dormant
4709,48,21,114,Dominica,0,1,Loyal
4710,82,20,3806,Tonga,0,4,High Value
4711,26,31,1158,Algeria,0,2,At Risk
4712,80,42,3945,Cook Islands,0,4,High Value
4713,62,9,2724,Fiji,0,1,Loyal
4714,60,37,693,Solomon Islands,0,1,Loyal
4715,76,50,751,Guadeloupe,1,1,Loyal
4716,70,56,1638,Holy See (Vatican City State),1,3,Dormant
4717,63,19,1110,Germany,0,1,Loyal
4718,67,85,3470,Bulgaria,1,4,High Value
4719,89,2,2142,Bolivia,0,1,Loyal
4720,9,39,599,Holy See (Vatican City State),0,2,At Risk
4721,100,90,790,Benin,1,3,Dormant
4722,8,22,2489,United Kingdom,0,2,At Risk
4723,37,73,287,Belarus,1,3,Dormant
4724,22,10,3358,Latvia,0,2,At Risk
4725,16,76,197,Congo,1,3,Dormant
4726,71,76,2352,Denmark,1,3,Dormant
4727,57,74,1034,Fiji,1,3,Dormant
4728,26,63,660,Saudi Arabia,1,3,Dormant
4729,78,58,307,Northern Mariana Islands,1,3,Dormant
4730,67,17,2322,Albania,0,1,Loyal
4731,81,88,3767,Belgium,1,4,High Value
4732,78,80,1514,Tonga,1,3,Dormant
4733,92,19,932,Tanzania,0,1,Loyal
4734,77,36,619,Poland,0,1,Loyal
4735,86,18,1372,Kazakhstan,0,1,Loyal
4736,58,36,3126,British Indian Ocean Territory (Chagos Archipelago),0,4,High Value
4737,50,71,3233,Nauru,1,0,Dormant
4738,63,14,363,Cameroon,0,1,Loyal
4739,81,43,810,Indonesia,0,1,Loyal
4740,88,62,4124,Palau,1,4,High Value
4741,69,29,1199,Monaco,0,1,Loyal
4742,23,51,4484,Faroe Islands,1,0,Dormant
4743,17,41,2277,Cuba,0,2,At Risk
4744,55,23,3255,Dominican Republic,0,2,At Risk
4745,42,80,3789,Paraguay,1,0,Dormant
4746,25,74,2142,Kyrgyz Republic,1,3,Dormant
4747,64,12,4586,Kenya,0,4,High Value
4748,16,50,1064,Mauritius,1,3,Dormant
4749,86,39,121,Micronesia,0,1,Loyal
4750,64,89,1164,Sierra Leone,1,3,Dormant
4751,98,48,2252,Czech Republic,1,4,High Value
4752,74,65,4686,Croatia,1,4,High Value
4753,73,6,1690,Denmark,0,1,Loyal
4754,86,7,1348,Libyan Arab Jamahiriya,0,1,Loyal
4755,59,48,874,Micronesia,1,3,Dormant
4756,10,56,586,Micronesia,1,3,Dormant
4757,32,40,307,Antarctica (the territory South of 60 deg S),0,3,Dormant
4758,12,4,917,Saint Vincent and the Grenadines,0,2,At Risk
4759,94,85,689,Pakistan,1,3,Dormant
4760,13,8,711,Bangladesh,0,2,At Risk
4761,64,64,2371,Honduras,1,3,Dormant
4762,40,77,4337,Jordan,1,0,Dormant
4763,20,16,2078,Moldova,0,2,At Risk
4764,79,36,1042,Niger,0,1,Loyal
4765,18,62,2748,Puerto Rico,1,0,Dormant
4766,77,25,2758,Italy,0,1,Loyal
4767,20,31,1195,Libyan Arab Jamahiriya,0,2,At Risk
4768,46,37,1069,Gibraltar,0,1,Loyal
4769,26,77,2404,Papua New Guinea,1,0,Dormant
4770,76,4,1915,Marshall Islands,0,1,Loyal
4771,18,67,2749,Zimbabwe,1,0,Dormant
4772,75,84,1067,Western Sahara,1,3,Dormant
4773,11,16,4595,Philippines,0,2,At Risk
4774,84,28,1960,Norway,0,1,Loyal
4775,65,35,869,Zimbabwe,0,1,Loyal
4776,32,46,1879,Honduras,1,2,At Risk
4777,92,28,2590,Norway,0,1,Loyal
4778,36,86,1467,Jamaica,1,3,Dormant
4779,39,1,3838,Portugal,0,2,At Risk
4780,24,52,2978,Cameroon,1,0,Dormant
4781,45,58,1260,New Zealand,1,3,Dormant
4782,13,43,2167,Mayotte,0,2,At Risk
4783,40,71,4371,Gabon,1,0,Dormant
4784,100,81,3363,Greece,1,4,High Value
4785,52,2,887,Namibia,0,1,Loyal
4786,43,66,198,Saint Kitts and Nevis,1,3,Dormant
4787,40,24,4215,Argentina,0,2,At Risk
4788,44,12,407,Oman,0,1,Loyal
4789,87,65,3709,Jamaica,1,4,High Value
4790,46,80,1591,Turks and Caicos Islands,1,3,Dormant
4791,85,13,3869,New Caledonia,0,4,High Value
4792,37,62,1469,Timor-Leste,1,3,Dormant
4793,1,21,3124,Mongolia,0,2,At Risk
4794,25,36,4466,United States Virgin Islands,0,0,Dormant
4795,44,29,3598,Finland,0,2,At Risk
4796,11,81,2003,Djibouti,1,0,Dormant
4797,40,28,622,Albania,0,1,Loyal
4798,23,56,3319,Tuvalu,1,0,Dormant
4799,29,47,816,Guernsey,1,3,Dormant
4800,77,41,930,Cuba,0,1,Loyal
4801,63,85,2437,Northern Mariana Islands,1,3,Dormant
4802,74,54,1936,Uzbekistan,1,1,Loyal
4803,91,17,734,Ecuador,0,1,Loyal
4804,92,72,2624,Dominica,1,4,High Value
4805,55,21,3602,Palestinian Territory,0,4,High Value
4806,79,81,4725,Iraq,1,4,High Value
4807,76,86,3240,Jamaica,1,4,High Value
4808,1,42,4730,Serbia,0,0,Dormant
4809,45,58,4213,Saint Helena,1,0,Dormant
4810,90,54,129,Uganda,1,1,Loyal
4811,16,85,3139,Austria,1,0,Dormant
4812,70,38,2188,Saint Vincent and the Grenadines,0,1,Loyal
4813,34,35,4050,Fiji,0,2,At Risk
4814,12,82,3746,Israel,1,0,Dormant
4815,95,72,4877,Moldova,1,4,High Value
4816,45,56,4491,Qatar,1,0,Dormant
4817,73,61,3281,Mayotte,1,4,High Value
4818,79,65,4400,Saint Kitts and Nevis,1,4,High Value
4819,15,78,2452,Bosnia and Herzegovina,1,0,Dormant
4820,61,6,4251,Burundi,0,4,High Value
4821,83,25,3820,Antigua and Barbuda,0,4,High Value
4822,47,2,2645,Benin,0,2,At Risk
4823,35,53,1255,Liberia,1,3,Dormant
4824,84,33,4548,China,0,4,High Value
4825,53,33,2371,Colombia,0,1,Loyal
4826,45,47,2081,North Macedonia,1,3,Dormant
4827,50,43,1468,Indonesia,0,3,Dormant
4828,56,62,4461,Western Sahara,1,4,High Value
4829,99,23,906,Vietnam,0,1,Loyal
4830,89,85,2310,Saint Kitts and Nevis,1,3,Dormant
4831,48,85,821,Montserrat,1,3,Dormant
4832,28,25,3275,Qatar,0,2,At Risk
4833,17,37,1339,Lesotho,0,2,At Risk
4834,50,78,1146,Thailand,1,3,Dormant
4835,42,40,1189,Niger,0,3,Dormant
4836,12,16,1532,United States Minor Outlying Islands,0,2,At Risk
4837,2,20,3205,Kenya,0,2,At Risk
4838,41,41,1224,Papua New Guinea,0,3,Dormant
4839,42,72,4645,Liechtenstein,1,0,Dormant
4840,71,88,2709,Sri Lanka,1,3,Dormant
4841,32,22,89,Kiribati,0,1,Loyal
4842,15,2,1274,Solomon Islands,0,2,At Risk
4843,2,8,392,United Arab Emirates,0,2,At Risk
4844,17,67,3491,Saint Lucia,1,0,Dormant
4845,65,18,4035,Norway,0,4,High Value
4846,9,22,4376,Bahamas,0,2,At Risk
4847,83,60,3054,Liechtenstein,1,4,High Value
4848,22,49,3537,Peru,1,0,Dormant
4849,25,8,44,Aruba,0,2,At Risk
4850,52,24,3942,Kazakhstan,0,4,High Value
4851,55,77,2344,United States Minor Outlying Islands,1,3,Dormant
4852,28,22,1379,Mayotte,0,2,At Risk
4853,10,44,2407,Zambia,0,2,At Risk
4854,88,55,2792,Denmark,1,4,High Value
4855,38,52,3460,Albania,1,0,Dormant
4856,60,41,1426,Saint Vincent and the Grenadines,0,1,Loyal
4857,10,60,4736,Sao Tome and Principe,1,0,Dormant
4858,47,46,976,Pakistan,1,3,Dormant
4859,3,64,4761,Chile,1,0,Dormant
4860,2,14,2609,Malaysia,0,2,At Risk
4861,39,58,568,Bangladesh,1,3,Dormant
4862,78,83,3217,Philippines,1,4,High Value
4863,39,56,343,Saint Vincent and the Grenadines,1,3,Dormant
4864,50,16,642,United Arab Emirates,0,1,Loyal
4865,81,40,4012,Saint Kitts and Nevis,0,4,High Value
4866,47,44,3771,Myanmar,0,4,High Value
4867,20,35,1020,Puerto Rico,0,2,At Risk
4868,97,41,1701,Bahamas,0,1,Loyal
4869,55,59,2042,Andorra,1,3,Dormant
4870,80,18,1235,Syrian Arab Republic,0,1,Loyal
4871,91,9,1548,Kiribati,0,1,Loyal
4872,18,44,2530,Syrian Arab Republic,0,2,At Risk
4873,77,66,426,Cook Islands,1,3,Dormant
4874,75,49,1774,Algeria,1,1,Loyal
4875,95,17,218,Ecuador,0,1,Loyal
4876,48,47,999,Bolivia,1,3,Dormant
4877,14,50,1810,Ethiopia,1,2,At Risk
4878,28,29,1188,Anguilla,0,2,At Risk
4879,96,54,4580,Qatar,1,4,High Value
4880,44,80,1533,Norway,1,3,Dormant
4881,32,67,2527,Fiji,1,0,Dormant
4882,3,43,2861,Poland,0,2,At Risk
4883,18,15,1693,Portugal,0,2,At Risk
4884,35,11,1832,Guyana,0,2,At Risk
4885,71,71,2811,Spain,1,4,High Value
4886,49,14,4229,Andorra,0,2,At Risk
4887,4,63,2386,Burundi,1,0,Dormant
4888,50,69,2059,Kiribati,1,3,Dormant
4889,22,29,3419,Greenland,0,2,At Risk
4890,95,17,1801,Isle of Man,0,1,Loyal
4891,8,44,3810,Norway,0,0,Dormant
4892,31,53,3712,Austria,1,0,Dormant
4893,7,71,2693,Grenada,1,0,Dormant
4894,36,66,3754,Pitcairn Islands,1,0,Dormant
4895,12,22,4678,Myanmar,0,2,At Risk
4896,15,28,99,Dominica,0,2,At Risk
4897,27,73,4212,Mayotte,1,0,Dormant
4898,44,7,3837,Chile,0,2,At Risk
4899,96,23,3492,Poland,0,4,High Value
4900,18,51,947,New Zealand,1,3,Dormant
4901,85,56,263,Switzerland,1,1,Loyal
4902,39,18,1538,Malaysia,0,2,At Risk
4903,17,57,1508,Greenland,1,3,Dormant
4904,48,59,512,Netherlands Antilles,1,3,Dormant
4905,53,35,2931,South Georgia and the South Sandwich Islands,0,4,High Value
4906,1,88,391,Norfolk Island,1,3,Dormant
4907,87,21,4983,Bouvet Island (Bouvetoya),0,4,High Value
4908,30,84,1585,Brunei Darussalam,1,3,Dormant
4909,69,12,2249,Marshall Islands,0,1,Loyal
4910,46,51,465,Swaziland,1,3,Dormant
4911,72,1,2867,Saudi Arabia,0,1,Loyal
4912,40,75,4737,Jamaica,1,0,Dormant
4913,76,11,3147,Burkina Faso,0,1,Loyal
4914,97,42,701,Sudan,0,1,Loyal
4915,51,23,2331,United Arab Emirates,0,2,At Risk
4916,56,23,117,Reunion,0,1,Loyal
4917,87,77,4488,Lithuania,1,4,High Value
4918,2,28,4582,Kenya,0,2,At Risk
4919,23,24,536,Grenada,0,2,At Risk
4920,22,17,3058,Palau,0,2,At Risk
4921,78,85,1623,Zambia,1,3,Dormant
4922,17,21,4026,Fiji,0,2,At Risk
4923,17,79,453,Macao,1,3,Dormant
4924,64,70,1389,Madagascar,1,3,Dormant
4925,50,3,3239,Sweden,0,2,At Risk
4926,82,17,3221,South Africa,0,4,High Value
4927,93,18,45,Qatar,0,1,Loyal
4928,77,13,1753,Honduras,0,1,Loyal
4929,92,73,3554,Nepal,1,4,High Value
4930,92,57,3888,United Arab Emirates,1,4,High Value
4931,94,68,4966,Bangladesh,1,4,High Value
4932,8,31,2530,Guinea-Bissau,0,2,At Risk
4933,15,3,3979,Aruba,0,2,At Risk
4934,80,52,1775,British Virgin Islands,1,1,Loyal
4935,24,30,3878,Nauru,0,2,At Risk
4936,68,86,4611,Kuwait,1,4,High Value
4937,96,74,3352,Madagascar,1,4,High Value
4938,63,14,2491,Faroe Islands,0,1,Loyal
4939,41,60,2535,Australia,1,0,Dormant
4940,62,46,4036,Holy See (Vatican City State),1,4,High Value
4941,79,48,377,Benin,1,1,Loyal
4942,33,27,244,Malaysia,0,1,Loyal
4943,9,78,3969,Palau,1,0,Dormant
4944,48,37,2964,Egypt,0,2,At Risk
4945,8,65,2759,Gambia,1,0,Dormant
4946,55,50,764,North Macedonia,1,3,Dormant
4947,26,21,571,Tonga,0,2,At Risk
4948,36,31,4872,Anguilla,0,0,Dormant
4949,4,71,4619,Cote d'Ivoire,1,0,Dormant
4950,4,41,2544,Chad,0,2,At Risk
4951,24,85,4663,Nicaragua,1,0,Dormant
4952,21,51,4017,Mozambique,1,0,Dormant
4953,20,13,1090,Luxembourg,0,2,At Risk
4954,41,43,499,Gibraltar,0,3,Dormant
4955,75,71,665,New Caledonia,1,3,Dormant
4956,46,82,426,Bulgaria,1,3,Dormant
4957,23,59,2365,Northern Mariana Islands,1,0,Dormant
4958,68,19,2216,Macao,0,1,Loyal
4959,32,2,393,Jordan,0,2,At Risk
4960,46,54,2831,Sao Tome and Principe,1,0,Dormant
4961,85,81,4223,United States of America,1,4,High Value
4962,64,22,1982,Montenegro,0,1,Loyal
4963,2,6,1016,Netherlands Antilles,0,2,At Risk
4964,71,79,1718,Colombia,1,3,Dormant
4965,50,66,3397,Philippines,1,0,Dormant
4966,6,39,2887,Fiji,0,2,At Risk
4967,44,80,2297,Saint Helena,1,3,Dormant
4968,65,36,1933,Russian Federation,0,1,Loyal
4969,58,70,1340,Sudan,1,3,Dormant
4970,35,54,968,China,1,3,Dormant
4971,16,86,1795,Madagascar,1,3,Dormant
4972,3,50,836,Peru,1,3,Dormant
4973,97,48,44,Bosnia and Herzegovina,1,1,Loyal
4974,54,57,2793,Cayman Islands,1,4,High Value
4975,72,18,1181,Senegal,0,1,Loyal
4976,92,36,3325,Liechtenstein,0,4,High Value
4977,75,62,4941,Cook Islands,1,4,High Value
4978,6,10,3883,Guam,0,2,At Risk
4979,24,29,2158,Portugal,0,2,At Risk
4980,30,23,235,Jordan,0,2,At Risk
4981,84,85,4913,Canada,1,4,High Value
4982,77,25,2412,France,0,1,Loyal
4983,20,50,4283,Iceland,1,0,Dormant
4984,93,88,4432,Kyrgyz Republic,1,4,High Value
4985,82,44,4407,Peru,0,4,High Value
4986,32,70,2835,Congo,1,0,Dormant
4987,74,65,3940,Algeria,1,4,High Value
4988,28,22,3768,Netherlands,0,2,At Risk
4989,62,75,3810,Madagascar,1,4,High Value
4990,47,90,4120,Heard Island and McDonald Islands,1,0,Dormant
4991,1,2,4479,Sudan,0,2,At Risk
4992,97,21,4067,Lithuania,0,4,High Value
4993,38,16,1520,Svalbard & Jan Mayen Islands,0,2,At Risk
4994,30,84,2101,Comoros,1,3,Dormant
4995,50,3,3007,Korea,0,2,At Risk
4996,35,20,4433,Equatorial Guinea,0,2,At Risk
4997,12,71,946,Guatemala,1,3,Dormant
4998,92,47,2518,Antarctica (the territory South of 60 deg S),1,4,High Value
4999,51,5,4701,Rwanda,0,2,At Risk
5000,80,76,2770,Bangladesh,1,4,High Value
5001,91,66,1223,Belize,1,3,Dormant
5002,40,39,1856,Ireland,0,2,At Risk
5003,53,61,1092,Saint Martin,1,3,Dormant
5004,87,14,3591,French Polynesia,0,4,High Value
5005,9,88,677,Sri Lanka,1,3,Dormant
5006,34,58,1998,Mozambique,1,3,Dormant
5007,63,81,3986,Solomon Islands,1,0,Dormant
5008,94,31,853,Tonga,0,1,Loyal
5009,46,8,1327,Taiwan,0,1,Loyal
5010,98,8,1131,Saint Kitts and Nevis,0,1,Loyal
5011,78,28,4191,Syrian Arab Republic,0,4,High Value
5012,95,80,4997,United Arab Emirates,1,4,High Value
5013,12,16,3272,British Indian Ocean Territory (Chagos Archipelago),0,2,At Risk
5014,42,82,2534,Italy,1,3,Dormant
5015,40,83,4923,Saint Pierre and Miquelon,1,0,Dormant
5016,20,65,4090,Saint Helena,1,0,Dormant
5017,75,17,1195,Liechtenstein,0,1,Loyal
5018,53,51,3196,Western Sahara,1,4,High Value
5019,63,18,1271,Gibraltar,0,1,Loyal
5020,77,88,4243,South Georgia and the South Sandwich Islands,1,4,High Value
5021,75,74,2750,Niger,1,4,High Value
5022,26,77,2685,Pakistan,1,0,Dormant
5023,97,48,4498,Nicaragua,1,4,High Value
5024,82,16,2861,Afghanistan,0,1,Loyal
5025,50,26,1,Ghana,0,1,Loyal
5026,97,34,4451,Colombia,0,4,High Value
5027,77,19,273,British Virgin Islands,0,1,Loyal
5028,32,15,4413,Zambia,0,2,At Risk
5029,16,87,4869,Tanzania,1,0,Dormant
5030,70,74,2073,Georgia,1,3,Dormant
5031,15,37,198,Haiti,0,3,Dormant
5032,74,29,4276,Malawi,0,4,High Value
5033,15,11,18,Singapore,0,2,At Risk
5034,11,19,2340,Cayman Islands,0,2,At Risk
5035,84,59,608,Iceland,1,3,Dormant
5036,29,55,4182,Guyana,1,0,Dormant
5037,49,65,4097,Madagascar,1,0,Dormant
5038,52,37,1554,Jersey,0,1,Loyal
5039,84,8,1909,Mali,0,1,Loyal
5040,100,48,4153,Antigua and Barbuda,1,4,High Value
5041,58,23,1204,Seychelles,0,1,Loyal
5042,54,34,3522,Timor-Leste,0,4,High Value
5043,52,2,2632,Bermuda,0,2,At Risk
5044,76,52,1263,Bhutan,1,1,Loyal
5045,8,5,4470,Guadeloupe,0,2,At Risk
5046,98,59,146,Solomon Islands,1,1,Loyal
5047,14,7,273,Algeria,0,2,At Risk
5048,42,28,3317,Tunisia,0,2,At Risk
5049,57,31,1671,Vanuatu,0,1,Loyal
5050,21,16,2432,Kazakhstan,0,2,At Risk
5051,2,68,2466,Timor-Leste,1,0,Dormant
5052,55,10,1029,Vanuatu,0,1,Loyal
5053,56,51,2934,Brunei Darussalam,1,4,High Value
5054,30,86,2677,Suriname,1,0,Dormant
5055,69,54,3847,Norfolk Island,1,4,High Value
5056,61,23,4935,Seychelles,0,4,High Value
5057,87,1,1600,Ghana,0,1,Loyal
5058,100,73,8,Jersey,1,3,Dormant
5059,74,25,3798,Micronesia,0,4,High Value
5060,93,11,4827,Andorra,0,4,High Value
5061,2,80,4447,Jersey,1,0,Dormant
5062,83,67,372,Comoros,1,3,Dormant
5063,34,42,3394,Grenada,0,0,Dormant
5064,45,47,3738,Singapore,1,0,Dormant
5065,65,25,1789,Madagascar,0,1,Loyal
5066,79,15,4110,United States of America,0,4,High Value
5067,55,54,816,Philippines,1,3,Dormant
5068,8,90,481,Antarctica (the territory South of 60 deg S),1,3,Dormant
5069,78,89,388,Cook Islands,1,3,Dormant
5070,40,45,1319,Cote d'Ivoire,0,3,Dormant
5071,71,47,3704,Cuba,1,4,High Value
5072,43,52,4895,Christmas Island,1,0,Dormant
5073,99,8,3451,Mauritius,0,4,High Value
5074,7,78,2814,Isle of Man,1,0,Dormant
5075,13,89,834,Switzerland,1,3,Dormant
5076,84,16,3748,Germany,0,4,High Value
5077,11,35,1779,Sierra Leone,0,2,At Risk
5078,41,34,1764,Malta,0,2,At Risk
5079,19,42,4650,Lesotho,0,0,Dormant
5080,44,76,1526,Malawi,1,3,Dormant
5081,95,4,1850,Japan,0,1,Loyal
5082,39,65,4610,Liberia,1,0,Dormant
5083,33,33,1549,Sudan,0,2,At Risk
5084,88,47,2917,Saint Kitts and Nevis,1,4,High Value
5085,77,38,2133,France,0,1,Loyal
5086,75,85,1830,Madagascar,1,3,Dormant
5087,97,32,4836,Turkmenistan,0,4,High Value
5088,61,55,989,Ethiopia,1,3,Dormant
5089,26,15,600,Holy See (Vatican City State),0,2,At Risk
5090,85,79,1505,Ukraine,1,3,Dormant
5091,74,43,4303,Gabon,0,4,High Value
5092,16,39,4038,El Salvador,0,0,Dormant
5093,49,49,2599,Christmas Island,1,0,Dormant
5094,93,8,1113,Botswana,0,1,Loyal
5095,82,43,2206,Saint Helena,0,1,Loyal
5096,53,71,1147,Malawi,1,3,Dormant
5097,30,36,4055,Puerto Rico,0,0,Dormant
5098,17,18,1740,French Southern Territories,0,2,At Risk
5099,85,34,1093,Cape Verde,0,1,Loyal
5100,12,88,2856,Azerbaijan,1,0,Dormant
5101,86,88,3312,Sao Tome and Principe,1,4,High Value
5102,63,55,3465,Afghanistan,1,4,High Value
5103,33,57,3390,Jersey,1,0,Dormant
5104,87,30,40,Tunisia,0,1,Loyal
5105,4,7,1746,Nicaragua,0,2,At Risk
5106,15,60,2579,Lesotho,1,0,Dormant
5107,93,16,722,Belgium,0,1,Loyal
5108,79,89,555,Maldives,1,3,Dormant
5109,89,43,4327,Barbados,0,4,High Value
5110,29,50,1969,Malawi,1,3,Dormant
5111,52,59,3682,Guyana,1,0,Dormant
5112,61,34,4116,Tunisia,0,4,High Value
5113,10,77,4504,American Samoa,1,0,Dormant
5114,87,41,4283,Czech Republic,0,4,High Value
5115,94,41,1791,French Polynesia,0,1,Loyal
5116,18,77,244,South Africa,1,3,Dormant
5117,64,72,2279,Morocco,1,3,Dormant
5118,30,60,3908,Barbados,1,0,Dormant
5119,43,14,1403,Cambodia,0,2,At Risk
5120,11,21,3862,Bahamas,0,2,At Risk
5121,56,89,58,Austria,1,3,Dormant
5122,99,46,527,Burundi,1,1,Loyal
5123,19,77,4866,Barbados,1,0,Dormant
5124,55,90,3610,Mauritius,1,0,Dormant
5125,77,51,562,Mauritius,1,1,Loyal
5126,59,21,2420,Netherlands Antilles,0,1,Loyal
5127,50,11,3054,France,0,2,At Risk
5128,96,46,3604,Martinique,1,4,High Value
5129,20,22,3496,Armenia,0,2,At Risk
5130,60,69,1153,Argentina,1,3,Dormant
5131,96,67,2856,United States Virgin Islands,1,4,High Value
5132,62,45,2521,Panama,0,4,High Value
5133,31,88,3863,Finland,1,0,Dormant
5134,71,84,404,Svalbard & Jan Mayen Islands,1,3,Dormant
5135,16,17,189,Netherlands,0,2,At Risk
5136,96,50,136,Kuwait,1,1,Loyal
5137,8,56,1066,Guyana,1,3,Dormant
5138,65,39,2237,Palau,0,1,Loyal
5139,43,4,1092,Egypt,0,1,Loyal
5140,83,45,134,Albania,0,1,Loyal
5141,96,51,2282,Grenada,1,4,High Value
5142,55,85,1796,New Caledonia,1,3,Dormant
5143,71,10,3824,Mauritius,0,4,High Value
5144,18,74,1748,Cambodia,1,3,Dormant
5145,90,67,3788,Lithuania,1,4,High Value
5146,88,54,1743,Cameroon,1,1,Loyal
5147,4,8,3788,Cayman Islands,0,2,At Risk
5148,17,60,67,New Caledonia,1,3,Dormant
5149,23,21,2306,Guinea,0,2,At Risk
5150,88,19,3296,Jersey,0,4,High Value
5151,7,70,4852,Palestinian Territory,1,0,Dormant
5152,3,86,2635,Madagascar,1,0,Dormant
5153,79,28,4886,Ethiopia,0,4,High Value
5154,79,83,1043,Guinea,1,3,Dormant
5155,59,48,1221,French Polynesia,1,3,Dormant
5156,50,71,4939,Gambia,1,0,Dormant
5157,34,48,2575,Kiribati,1,0,Dormant
5158,93,34,4632,Montenegro,0,4,High Value
5159,76,47,3003,Fiji,1,4,High Value
5160,35,3,2152,Estonia,0,2,At Risk
5161,34,56,423,Azerbaijan,1,3,Dormant
5162,51,58,440,Lao People's Democratic Republic,1,3,Dormant
5163,89,5,1588,Peru,0,1,Loyal
5164,23,70,4661,Anguilla,1,0,Dormant
5165,54,68,1693,Anguilla,1,3,Dormant
5166,8,81,4148,Antigua and Barbuda,1,0,Dormant
5167,12,44,4349,Netherlands,0,0,Dormant
5168,14,18,1201,Greenland,0,2,At Risk
5169,30,16,1188,Hungary,0,2,At Risk
5170,6,31,780,Portugal,0,2,At Risk
5171,74,74,4380,Turkmenistan,1,4,High Value
5172,33,43,3406,Russian Federation,0,0,Dormant
5173,13,76,2083,Heard Island and McDonald Islands,1,0,Dormant
5174,70,61,2097,Tajikistan,1,3,Dormant
5175,74,70,1615,Algeria,1,3,Dormant
5176,95,78,4430,Niue,1,4,High Value
5177,89,40,2040,China,0,1,Loyal
5178,32,24,4364,Martinique,0,2,At Risk
5179,1,24,3189,Panama,0,2,At Risk
5180,30,24,1596,Mongolia,0,2,At Risk
5181,62,84,3965,Iceland,1,0,Dormant
5182,5,49,3270,Singapore,1,0,Dormant
5183,42,42,3699,Germany,0,0,Dormant
5184,66,89,2017,Saint Helena,1,3,Dormant
5185,71,89,2495,Mauritius,1,3,Dormant
5186,87,64,1932,Guatemala,1,3,Dormant
5187,62,37,554,Belize,0,1,Loyal
5188,95,75,2064,Fiji,1,4,High Value
5189,52,3,223,Egypt,0,1,Loyal
5190,72,48,1198,Colombia,1,1,Loyal
5191,33,9,4134,Cyprus,0,2,At Risk
5192,38,64,2261,Georgia,1,3,Dormant
5193,17,56,2573,Mayotte,1,0,Dormant
5194,22,69,3430,Solomon Islands,1,0,Dormant
5195,9,20,3162,Albania,0,2,At Risk
5196,46,4,110,New Zealand,0,1,Loyal
5197,45,19,3631,Mozambique,0,2,At Risk
5198,65,34,142,Antigua and Barbuda,0,1,Loyal
5199,85,8,546,Niger,0,1,Loyal
5200,28,8,682,Congo,0,2,At Risk
5201,34,75,2963,Serbia,1,0,Dormant
5202,16,51,4232,Somalia,1,0,Dormant
5203,32,67,1352,Bosnia and Herzegovina,1,3,Dormant
5204,16,56,1675,Singapore,1,3,Dormant
5205,16,85,1955,South Georgia and the South Sandwich Islands,1,3,Dormant
5206,23,52,2025,Uganda,1,3,Dormant
5207,38,79,1331,Uganda,1,3,Dormant
5208,54,89,1149,Korea,1,3,Dormant
5209,35,84,1082,Pitcairn Islands,1,3,Dormant
5210,30,86,4534,Malaysia,1,0,Dormant
5211,88,16,4760,Turkey,0,4,High Value
5212,58,11,2334,El Salvador,0,1,Loyal
5213,40,24,1912,Nepal,0,2,At Risk
5214,63,33,4221,Libyan Arab Jamahiriya,0,4,High Value
5215,34,7,2798,Sao Tome and Principe,0,2,At Risk
5216,7,64,4392,Bosnia and Herzegovina,1,0,Dormant
5217,30,75,4997,San Marino,1,0,Dormant
5218,51,17,2229,Djibouti,0,2,At Risk
5219,11,65,1706,Djibouti,1,3,Dormant
5220,85,81,847,Gabon,1,3,Dormant
5221,96,59,4344,Hungary,1,4,High Value
5222,48,29,3424,Peru,0,2,At Risk
5223,50,9,2350,Ireland,0,2,At Risk
5224,94,73,1712,Antigua and Barbuda,1,3,Dormant
5225,13,15,1396,Bahamas,0,2,At Risk
5226,79,52,2222,Gabon,1,4,High Value
5227,48,90,34,Botswana,1,3,Dormant
5228,19,1,2626,Greenland,0,2,At Risk
5229,39,34,4715,Congo,0,0,Dormant
5230,76,53,3897,Tuvalu,1,4,High Value
5231,23,54,2370,Egypt,1,0,Dormant
5232,68,46,1678,Mali,1,1,Loyal
5233,64,11,3380,Greenland,0,4,High Value
5234,52,3,4313,North Macedonia,0,2,At Risk
5235,87,62,1870,Yemen,1,3,Dormant
5236,47,61,2777,Pitcairn Islands,1,0,Dormant
5237,27,87,2236,Korea,1,3,Dormant
